Supplier,internal_company_code,Risk Type,Overall Risk Level,Transparency Level,FRDM Score,countries,Country Risk Level,industries,Industry Risk Level,products,Product Risk Level,Spend Amount,Spend Level,Product Regulation,Industry Regulation,tags,supplier_id,name,topline_risk_score,frdm_score,transparency_score,all_country_risk_score,all_industry_risk_score,purchase_risk,created_at,created_at,id,parent_id,portal_in_url,address,all_alerts_count,Documents,Trade Partner Risk Level,trade_partner_risk
Oxford Informatics,,human_rights,Low,Moderate Weak,49,AUS| GBR,Low,Management Consulting Services | Other Management Consulting Services,Low,Database Analysis Service| Management Advisory Services,Low,25500.0,,,Data Breach High Incident,IT Services,309984,Cricket Australia,0.08,49,0.28,0.11939,0.01,0.09994345499358509,2021-10-19 19:53:10 UTC,2021-10-19 19:53:11 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309984,"3 PELHAM SQUARE, BRIGHTON, BN1 4ET",0,,,
Mediality Pty Ltd (Medianet Australia),,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Research and Public Opinion Polling,Low,Advertising| Advertising Production Service| Brand marketing or advertising instructional materials| Marketing Analysis| Market Research| Publicity And Marketing Advisory Service| Publicity And Marketing Support Services,Low,2472.0,,Deforestation,Data Breach High Incident| Water Quantity Supply Chain,Advertising & Marketing Research| Content,310256,Cricket Australia,0.08,49,0.29600000000000004,0.09444,0.01,0.14004430728528164,2021-10-19 21:23:36 UTC,2021-10-19 21:23:37 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310256,,0,,,
Leaders (Executive Sport Ltd),,human_rights,Low,Moderate Weak,49,AUS| GBR,Low,Business Associations,Low,Business Associations,Low,6558.0,,,Data Breach High Incident| Data Breach Vulnerability,Subscriptions,310282,Cricket Australia,0.08,49,0.32800000000000007,0.11939,0.01,0.09994345499358515,2021-10-19 21:33:28 UTC,2021-10-19 21:33:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310282,,0,,,
West 11th Consulting Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Management Consulting Services | Offices of Certified Public Accountants| Other Accounting Services| Other Management Consulting Services,Low,Accounting Services,Low,145750.0,,,Data Breach High Incident,Accounting & Finance| Various Consultants & Contractors,309745,Cricket Australia,0.07,49,0.28400000000000003,0.09444,0.01,0.09994345499358509,2021-10-19 18:30:48 UTC,2021-10-19 18:30:49 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309745,"Victoria, 3122",0,,,
The Lumery Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service,Low,208000.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309773,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01,0.09994345499358512,2021-10-19 18:37:35 UTC,2021-10-19 18:37:36 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309773,"3 SUSSEX ST, AU, 2000| Victoria, 3000",0,,,
Think Nimble Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service,Low,118000.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising| Entertainment / Hospitality,309775,Cricket Australia,0.07,49,0.29600000000000004,0.09444,0.01,0.09994345499358512,2021-10-19 18:38:34 UTC,2021-10-19 18:38:34 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309775,"Victoria, 3181",0,,,
Twigley Enterprises Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Services Related to Advertising,Low,Advertising| Internet Advertising,Low,60000.0,,,Data Breach High Incident,Advertising,309776,Cricket Australia,0.07,49,0.28,0.09444,0.01,0.09994345499358512,2021-10-19 18:38:50 UTC,2021-10-19 18:38:50 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309776,"19 Kemp Road, Rd 1, Gisborne, NZ, 2025549, 4071| 847 Pehiri Road, Gisborne, NZ, 4060| 847 Pehiri Road, Pehiri, NZ, 2761551, 4072",0,,,
The Lab Insight & Strategy Melbourne Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services| Marketing Research and Public Opinion Polling,Low,Advertising| Advertising Agency Services| Marketing Analysis| Market Research| Publicity And Marketing Advisory Service| Publicity And Marketing Support Services,Low,57300.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising & Marketing Research,309777,Cricket Australia,0.07,49,0.268,0.09444,0.01,0.09469218871426116,2021-10-19 18:39:00 UTC,2021-10-19 18:39:01 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309777,"Victoria, 3121| Victoria, 3182",0,,,
MyAdbox Australia Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services| Other Services Related to Advertising,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service| Publicity And Marketing Support Services,Low,47848.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309778,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.09364193545839636,2021-10-19 18:39:17 UTC,2021-10-19 18:39:18 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309778,,0,,,
Virtuoso Holdings Pty Ltd (Luey),,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service,Low,25420.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309781,Cricket Australia,0.07,49,0.272,0.09444,0.01,0.09994345499358512,2021-10-19 18:39:58 UTC,2021-10-19 18:39:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309781,"New South Wales, 2089",0,,,
Multiconnexions,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service,Low,20295.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309782,Cricket Australia,0.07,49,0.34,0.09444,0.01,0.09994345499358512,2021-10-19 18:40:12 UTC,2021-10-19 18:40:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309782,"39 Boulevard de la Muette, Garges-lès-Gonesse, 95140, FRANCE| 8 Rue Pasteur, Conflans-Sainte-Honorine, 78700, FRANCE| DE LA MUETTE BD, GARGES-LES-GONESSE, 95140",0,,,
Q Media Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service,Low,16050.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309783,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.09994345499358512,2021-10-19 18:40:25 UTC,2021-10-19 18:40:26 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309783,Basel| Rebgasse 7 4058 Basel,0,,,
TEG Digital Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Services Related to Advertising,Low,Advertising| Sales and business promotion activities| Sports Event Promotion And Sponsorship,Low,5000.0,high,,Data Breach High Incident,Advertising,309789,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01,0.09989778258513686,2021-10-19 18:42:07 UTC,2021-10-19 18:42:08 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309789,1,0,,,
Sports Environment Alliance,,human_rights,Low,Moderate Weak,49,AUS,Low,Business Associations,Low,Business Associations,Low,2750.0,,,Data Breach High Incident| Data Breach Vulnerability,Subscriptions,309792,Cricket Australia,0.07,49,0.276,0.09444,0.01,0.09994345499358515,2021-10-19 18:42:38 UTC,2021-10-19 18:42:38 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309792,"Victoria, 3000",0,,,
Exclusive Football Names (EFN),"",human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services,Low,Digital printing| Industrial Printing Services| Printing,Low,120.0,low,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309793,Cricket Australia,0.07,49,0.344,0.09444,0.01,0.10001854304712283,2021-10-19 18:42:49 UTC,2021-10-19 18:42:50 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309793,,0,,,
M&C Saatchi Melbourne Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Other Services Related to Advertising,Low,Advertising| Advertising Agency Services| Advertising Campaign Services| Advertising Production Service| Promotional Or Advertising Printing,Low,453.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising,309794,Cricket Australia,0.07,49,0.308,0.09444,0.01,0.09994345499358512,2021-10-19 18:43:02 UTC,2021-10-19 18:43:03 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309794,"Victoria, 3205",0,,,
m3property (Vic) Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Offices of Real Estate Appraisers| Other Activities Related to Real Estate,Low,Real Estate Appraisal And Valuation Service| Real Estate Services,Low,6854.0,,,Data Breach Vulnerability| Political Risk Liability,Non-Procurement Spend,309806,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01,0.0999434549935851,2021-10-19 18:51:51 UTC,2021-10-19 18:51:52 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309806,"Level 29, 600 Bourke Street, Melbourne, Victoria, Australia, 3000",0,,,
Lisa Caprini Sthalekar,,human_rights,Low,Moderate Weak,54,AUS,Low,"Advertising Agencies| Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures| Marketing Consulting Services| Promoters of Performing Arts, Sports, and Similar Events With Facilities| Promoters of Performing Arts, Sports, and Similar Events Without Facilities",Low,Advertising| Advertising Production Service| Brand marketing or advertising instructional materials| Promotional Or Advertising Printing,Low,12500.0,,Deforestation,Data Breach High Incident| Water Quantity Supply Chain,Production,309843,Cricket Australia,0.07,54,0.272,0.09444,0.01,0.17799684592303996,2021-10-19 19:15:18 UTC,2021-10-19 19:15:19 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309843,"AU, 2040",0,,Low,0.0
Shot Cut Entertainment Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Consulting Services| Motion Picture and Video Production,Low,Advertising| Advertising Production Service| Video Production Services,Low,65770.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Production,23852,Cricket Australia,0.07,49,0.29600000000000004,0.09444,0.01,0.09994345499358509,2020-02-29 18:51:05 UTC,2021-10-19 19:15:37 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=23852,"Victoria, 3172",0,,,
LDG Medical Australia Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,"Offices of Physicians, Mental Health Specialists",Low,Healthcare Providers Specialists Services,Low,101237.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Domestic Parking| Insurance| Medical & Sport Science| Non-Procurement Spend| Various Consultants & Contractors,309848,Cricket Australia,0.07,49,0.28800000000000003,0.09444,0.01,0.09994345499358506,2021-10-19 19:16:45 UTC,2021-10-19 19:16:45 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309848,"New South Wales, 2009",0,,,
Stradis Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Business and Secretarial Schools| Computer Training| Management Consulting Services | Other Management Consulting Services| Professional and Management Development Training,Low,Human Resource Development| Management Development,Low,1950.0,,,BLS Nonfatal| Data Breach High Incident,Learning & Development,309860,Cricket Australia,0.07,49,0.34800000000000003,0.09444,0.01,0.09994345499358506,2021-10-19 19:20:01 UTC,2021-10-19 19:20:02 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309860,"3025 Northwoods Parkway, Peachtree Corners, GA, 30071| 3600 BUR WOOD DRIVE WAUKEGAN IL US| C/O Jeff Jacobs, 805 Marathon Parkway, Lawrenceville, US-GA, 30045, US",0,,,
Tla Worldwide (Aust) Pty Ltd,"",human_rights,Low,Moderate Weak,54,AUS,Low,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures| Promoters of Performing Arts, Sports, and Similar Events With Facilities| Promoters of Performing Arts, Sports, and Similar Events Without Facilities",Low,Advertising| Advertising Agency Services| Advertising Production Service| Events management| Sponsorship Of Event Or Celebrity| Sponsorships,Low,1944177.0,high,,Data Breach High Incident,Promotions / Event Management| Top50,39057,Cricket Australia,0.07,54,0.256,0.09444,0.01,0.16197412756364996,2020-06-24 16:46:29 UTC,2021-10-19 19:28:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=39057,"Victoria, 3121| Victoria, 3122",0,,Low,0.0
Noah'S Rule Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Management Consulting Services | Offices of Certified Public Accountants| Other Accounting Services| Other Management Consulting Services,Low,Accounting Services| Management Advisory Services,Low,60000.0,,,Data Breach High Incident,Accounting & Finance,309902,Cricket Australia,0.07,49,0.34,0.09444,0.01,0.09994345499358509,2021-10-19 19:32:47 UTC,2021-10-19 19:32:47 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309902,"MILSONS POINT, New South Wales, 2061, Australia| NEUTRAL BAY, New South Wales, 2089, Australia| New South Wales, 2061",0,,,
Scrivener Forsyth Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Management Consulting Services | Offices of Real Estate Appraisers| Other Activities Related to Real Estate| Other Management Consulting Services,Low,Real Estate Appraisal And Valuation Service| Real Estate Services,Low,2050.0,,,Data Breach High Incident| Data Breach Vulnerability| Political Risk Liability,Various Consultants & Contractors,309918,Cricket Australia,0.07,49,0.276,0.09444,0.01,0.0999434549935851,2021-10-19 19:37:47 UTC,2021-10-19 19:37:47 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309918,,0,,,
ToxLogic Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,All Other Miscellaneous Ambulatory Health Care Services| Management Consulting Services | Medical Laboratories| Other Management Consulting Services,Low,Management Advisory Services,Low,10319.0,,,BLS Nonfatal| Data Breach High Incident| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Integrity / Performance Enhancement,309939,Cricket Australia,0.07,49,0.268,0.09444,0.01,0.09994345499358508,2021-10-19 19:43:02 UTC,2021-10-19 19:43:03 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309939,"",0,,,
Solution Entertainment,,human_rights,Low,Moderate Weak,49,AUS,Low,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Low,Talent Or Entertainment,Low,1500.0,,,Data Breach High Incident,Sponsorship Leveraging / Appearance Fees,23866,Cricket Australia,0.07,49,0.3,0.09444,0.01,0.09994345499358508,2020-02-29 18:51:34 UTC,2021-10-19 19:54:14 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=23866,81 NIKITARA VOULA VOULA 16673,0,,,
Metropolitan Essential Services Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Management Consulting Services| Other Services to Buildings and Dwellings| Security Systems Services (Except Locksmiths),Low,Fire Protection System And Equipment Maintenance Or Repair Service,Low,5379.0,,,Conflict Mineral| Data Breach High Incident| Data Breach Vulnerability,Maintenance,309989,Cricket Australia,0.07,49,0.30400000000000005,0.09444,0.01,0.09994345499358508,2021-10-19 19:54:58 UTC,2021-10-19 19:54:59 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309989,"Victoria, 3134| Victoria, 3153",0,,,
Tyco Australia Group Pty Ltd T/A ADT Fire Monitoring,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Services to Buildings and Dwellings| Security Systems Services (Except Locksmiths),Low,Fire Extinguisher Inspection Maintenance And Repair Service| Fire Protection System And Equipment Maintenance Or Repair Service,Low,2184.0,,,Conflict Mineral| Data Breach Vulnerability,Maintenance,309990,Cricket Australia,0.07,49,0.332,0.09444,0.01,0.09994345499358508,2021-10-19 19:55:10 UTC,2021-10-19 19:55:11 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309990,,0,,,
Pacific Live Media Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Motion Picture and Video Production,Low,Cable Television Services,Low,4900.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Production,310001,Cricket Australia,0.07,49,0.29600000000000004,0.09444,0.01,0.0999434549935851,2021-10-19 19:59:41 UTC,2021-10-19 19:59:42 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310001,"New South Wales, 2768",0,,,
Smada Electrical Services Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Electrical Contractors and Other Wiring Installation Contractors,Low,Electrical Equipment Maintenance And Repair Service,Low,19957.0,,,Conflict Mineral| CSRD| Dutch CLDD| EUFLR| LKSG,Events Collateral / Equipment Hire,310009,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01708,0.09994345499358508,2021-10-19 20:04:02 UTC,2021-10-19 20:04:03 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310009,"New South Wales, 2155",0,,,
Murrays Australia,,human_rights,Low,Moderate Weak,49,AUS,Low,Charter Bus Industry,Low,Chartered Bus Services,Low,1036.0,,,UK MSA,Various Events,2410,Cricket Australia,0.07,49,0.308,0.09444,0.01,0.09994345499358508,2020-02-29 06:51:39 UTC,2021-10-19 20:10:51 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=2410,"Australian Capital Territory, 2603",0,,,
Woi-wurrung Cultural Heritage Aboriginal Corporation,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Performing Arts Companies,Low,Charity Organizations| Events Management,Low,830.0,,,Data Breach High Incident,Various Events,310033,Cricket Australia,0.07,49,0.316,0.09444,0.01,0.09994345499358515,2021-10-19 20:10:59 UTC,2021-10-19 20:11:00 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310033,"Victoria, 3067",0,,,
Royal Agricultural Society of NSW,,human_rights,Low,Moderate Weak,49,AUS,Low,"Promoters of Performing Arts, Sports, and Similar Events With Facilities",Low,Events Management,Low,253175.0,,,Data Breach High Incident,Events Collateral / Equipment Hire| Venue Hire & Management,310047,Cricket Australia,0.07,49,0.264,0.09444,0.01,0.09994345499358515,2021-10-19 20:14:27 UTC,2021-10-19 20:14:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310047,"New South Wales, 2127",0,,,
MACH1 Environmental Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,"All Other Professional, Scientific, and Technical Services| Environmental Consulting Services| Management Consulting Services ",Low,Management Advisory Services,Low,7690.0,,,Data Breach High Incident,Capital| Uncategorised,310056,Cricket Australia,0.07,49,0.264,0.09444,0.01,0.09994345499358508,2021-10-19 20:17:27 UTC,2021-10-19 20:17:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310056,"Queensland, 4060",0,,,
QLeave,,human_rights,Low,Moderate Weak,49,AUS,Low,Other General Government Support,Low,Administrative Fees Or Tax Collection Services,Low,1163.0,,,BLS Nonfatal,Capital,89618,Cricket Australia,0.07,49,0.268,0.09444,0.01,0.09994345499358515,2021-01-11 20:34:56 UTC,2021-10-19 20:18:29 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=89618,"PO BOX 512 EILDON HILL QLD 4030| Queensland, 4013",0,,,
Wathaurong Glass Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Couriers and Express Delivery Services,Low,Logistics,Low,551.0,,,UK MSA,Freight & Logistics,310063,Cricket Australia,0.07,49,0.256,0.09444,0.01,0.10144798012252082,2021-10-19 20:20:13 UTC,2021-10-19 20:20:14 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310063,"Victoria, 3215",0,,,
CME Health,"",human_rights,Low,Moderate Weak,49,AUS,Low,Other Management Consulting Services,Low,Management Advisory Services| Medical Doctors Specialist Services,Low,15000.0,low,,Data Breach High Incident,Non-Procurement Spend,310069,Cricket Australia,0.07,49,0.268,0.09444,0.01,0.09994345499358509,2021-10-19 20:21:43 UTC,2021-10-19 20:21:44 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310069,"6003 PORTAL, HOUSTON TX 77096-5835, USA",0,,,
Melbourne Neuropsychology & Concussion,,human_rights,Low,Moderate Weak,49,AUS,Low,Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,750.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Insurance,310071,Cricket Australia,0.07,49,0.252,0.09444,0.01,0.09994345499358506,2021-10-19 20:22:05 UTC,2021-10-19 20:22:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310071,"AU, 3101",0,,,
Castlereagh Imaging,"",human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories,Low,Healthcare Providers Specialists Services,Low,5500.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Insurance,310072,Cricket Australia,0.07,49,0.30400000000000005,0.09444,0.01,0.09994345499358506,2021-10-19 20:22:15 UTC,2021-10-19 20:22:16 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310072,"New South Wales, 2289",0,,,
Susan Mayes Physiotherapy,,human_rights,Low,Moderate Weak,49,AUS,Low,"Offices of Physical, Occupational and Speech Therapists, and Audiologists| Offices of Physicians (Except Mental Health Specialists)",Low,Healthcare Providers Specialists Services,Low,250.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Insurance,310073,Cricket Australia,0.07,49,0.34,0.09444,0.01,0.09994345499358506,2021-10-19 20:22:26 UTC,2021-10-19 20:22:26 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310073,,0,,,
Jardine Lloyd Thompson Pty Ltd (JLT),"",human_rights,Low,Moderate Weak,49,AUS,Low,Direct Property and Casualty Insurance Carriers,Low,Workers compensation insurance,Low,4400000.0,high,,Political Risk Liability,Insurance,310076,Cricket Australia,0.07,49,0.29600000000000004,0.09444,0.01,0.09994345499358503,2021-10-19 20:22:58 UTC,2021-10-19 20:22:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310076,"PO Box 57006, Dubai, ARE",0,,,
Workcover Queensland,,human_rights,Low,Moderate Weak,49,AUS,Low,Direct Property and Casualty Insurance Carriers,Low,Workers compensation insurance,Low,30395.0,,,Political Risk Liability,Insurance,3912,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.09994345499358503,2020-02-29 07:55:32 UTC,2021-10-19 20:23:08 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=3912,"GPO Box 2459, Brisbane, AU-QLD, 4001, AU| GPO BOX 2459 BRISBANE QLD 4001| Level 16, 280 Adelaide Street, Brisbane, AU-QLD, 4000, AU",0,,,
K&l Gates,"",human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,257000.0,high,,BLS Nonfatal| Data Breach High Incident,Legal services,38799,Cricket Australia,0.07,49,0.28800000000000003,0.09444,0.01,0.10069571755805294,2020-06-24 16:35:45 UTC,2021-10-19 20:41:16 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=38799,"LEVEL 16 CENTRAL PLAZA TWO 66 EAGLE STREET BRISBANE QLD 4000| Victoria, 3000",0,,,
List A Barristers Pty Ltd,"",human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,3000.0,low,,BLS Nonfatal| Data Breach High Incident,Legal services,310124,Cricket Australia,0.07,49,0.264,0.09444,0.01,0.10069571755805294,2021-10-19 20:41:29 UTC,2021-10-19 20:41:29 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310124,"Victoria, 3000",0,,,
Australian Centre for International Commercial Arbitration (ACICA),,human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,183873.0,,,BLS Nonfatal| Data Breach High Incident,Legal services,310125,Cricket Australia,0.07,49,0.26,0.09444,0.01,0.10069571755805294,2021-10-19 20:41:41 UTC,2021-10-19 20:41:42 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310125,"New South Wales, 2000",0,,,
Hall & Wilcox Lawyers,,human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,39975.0,medium,,BLS Nonfatal| Data Breach High Incident,Legal services,83240,Cricket Australia,0.07,49,0.30400000000000005,0.09444,0.01,0.10069571755805294,2020-08-23 20:03:22 UTC,2021-10-19 20:41:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=83240,"Level 30, Bourke Place, 600 Bourke Street, Melbourne, Victoria, Australia, 3000",0,,,
MinterEllison,,human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,5591.0,,,BLS Nonfatal| Data Breach High Incident,Legal services,310127,Cricket Australia,0.07,49,0.34,0.09444,0.01,0.10069571755805294,2021-10-19 20:42:20 UTC,2021-10-19 20:42:20 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310127,"GOVERNOR MACQUARIE TOWER 1 FARRER PLACE| GOVERNOR MACQUARIE TOWER 1 FARRER PLACE SYDNEY NSW 2000, AUS| Level 40, Governor Macquarie Tower 1 Farrer Place 2000 Sydney QLD QLD| Level 40, Governor Macquarie Tower, 1 Farrer Place, Sydney, QLD 2000| New South Wales, 2000",0,,,
Tucker Partners Legal Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,All Other Legal Services| Legal Counsel and Prosecution| Offices of Lawyers,Low,Business Law Services| Legal services,Low,2249.0,,,BLS Nonfatal| Data Breach High Incident,Legal services,310128,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.10069571755805294,2021-10-19 20:42:32 UTC,2021-10-19 20:42:33 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310128,"Victoria, 3000",0,,,
